StationCode,PriceUpdatedDate,FuelCode,Price
1090,2020-01-03 17:01:19,E10,122.7
18163,2020-01-03 20:03:45,E10,122.9
1090,2020-01-03 22:47:28,E10,127.7
18163,2020-01-03 23:58:54,E10,127.9
1090,2020-01-04 15:48:34,E10,122.7
18163,2020-01-04 20:00:08,E10,117.9
1090,2020-01-04 22:55:40,E10,127.7
18163,2020-01-05 08:14:44,E10,127.9
18163,2020-01-05 18:00:39,E10,117.9
1090,2020-01-05 18:14:56,E10,122.7
1090,2020-01-05 21:48:23,E10,127.7
18163,2020-01-05 22:43:05,E10,127.9
1090,2020-01-06 11:47:50,E10,126.9
1090,2020-01-06 18:03:28,E10,121.9
18163,2020-01-06 19:59:32,E10,117.9
1090,2020-01-06 22:48:17,E10,126.9
18163,2020-01-07 00:25:22,E10,127.9
1090,2020-01-07 19:01:21,E10,121.9
18163,2020-01-07 19:59:31,E10,122.9
1090,2020-01-07 22:59:28,E10,126.9
18163,2020-01-08 06:12:10,E10,127.9
1090,2020-01-08 19:57:26,E10,121.9
18163,2020-01-08 19:59:45,E10,122.9
1090,2020-01-08 22:50:09,E10,126.9
18163,2020-01-09 06:15:45,E10,127.9
18163,2020-01-09 16:00:24,E10,131.9
18163,2020-01-09 17:01:08,E10,133.9
17798,2020-01-09 17:23:08,E10,133.9
1090,2020-01-09 21:54:47,E10,121.9
1090,2020-01-09 22:53:40,E10,126.9
675,2020-01-10 14:16:13,E10,173.9
1090,2020-01-10 15:19:08,E10,132.9
1090,2020-01-10 18:54:36,E10,127.9
18163,2020-01-10 20:00:06,E10,126.9
17109,2020-01-10 20:13:24,E10,149.9
1090,2020-01-10 22:47:22,E10,132.9
18163,2020-01-11 01:37:28,E10,131.9
274,2020-01-11 11:52:46,E10,173.9
1090,2020-01-11 18:31:36,E10,127.9
18163,2020-01-11 20:21:20,E10,121.9
1090,2020-01-11 22:50:09,E10,132.9
18163,2020-01-12 08:15:16,E10,131.9
18163,2020-01-12 10:06:39,E10,134.9
18163,2020-01-12 10:56:19,E10,139.9
17798,2020-01-12 11:45:20,E10,139.9
1090,2020-01-12 16:59:05,E10,127.7
1090,2020-01-13 07:19:29,E10,132.9
1090,2020-01-13 16:23:37,E10,137.9
18163,2020-01-13 17:10:42,E10,139.9
675,2020-01-14 10:46:13,E10,171.9
274,2020-01-14 11:28:39,E10,171.9
1090,2020-01-14 11:51:21,E10,139.9
18163,2020-01-14 14:28:04,E10,147.9
17109,2020-01-14 16:07:47,E10,139.9
17798,2020-01-14 17:57:32,E10,149.9
18163,2020-01-14 18:35:41,E10,149.9
1090,2020-01-14 20:00:01,E10,134.9
1090,2020-01-15 05:49:45,E10,139.9
1090,2020-01-15 11:19:47,E10,149.9
675,2020-01-15 12:46:13,E10,167.9
274,2020-01-15 15:21:20,E10,167.9
1090,2020-01-15 19:05:13,E10,144.9
18163,2020-01-15 20:06:32,E10,142.9
675,2020-01-15 21:01:44,E10,166.9
1090,2020-01-15 22:47:13,E10,149.9
17109,2020-01-15 23:17:16,E10,149.9
18163,2020-01-16 01:03:39,E10,147.9
274,2020-01-16 07:46:46,E10,166.9
675,2020-01-16 09:16:14,E10,163.9
274,2020-01-16 09:58:48,E10,163.9
274,2020-01-16 12:20:52,E10,162.9
675,2020-01-16 13:16:13,E10,161.9
274,2020-01-16 15:02:49,E10,161.9
675,2020-01-16 15:31:12,E10,159.9
675,2020-01-16 17:01:14,E10,157.9
274,2020-01-16 17:50:58,E10,157.9
1090,2020-01-16 18:06:15,E10,144.9
18163,2020-01-16 20:00:27,E10,142.9
1090,2020-01-16 22:47:41,E10,149.9
18163,2020-01-17 06:24:34,E10,147.9
1090,2020-01-17 08:46:19,E10,148.7
274,2020-01-17 09:05:07,E10,156.9
675,2020-01-17 09:46:16,E10,156.9
1090,2020-01-17 10:17:13,E10,146.9
675,2020-01-17 13:01:36,E10,155.9
274,2020-01-17 14:04:32,E10,155.9
675,2020-01-17 15:34:03,E10,154.9
274,2020-01-17 16:02:37,E10,154.9
1090,2020-01-17 16:09:58,E10,145.7
1090,2020-01-17 17:28:24,E10,140.7
18163,2020-01-17 20:01:08,E10,142.9
17109,2020-01-17 20:23:01,E10,141.9
1090,2020-01-17 22:54:04,E10,145.7
18163,2020-01-17 23:34:41,E10,147.9
1090,2020-01-18 06:22:52,E10,144.7
675,2020-01-18 09:16:18,E10,153.9
274,2020-01-18 09:54:55,E10,153.9
1090,2020-01-18 10:41:18,E10,141.9
1090,2020-01-18 16:40:46,E10,140.9
17798,2020-01-18 18:22:45,E10,141.9
18163,2020-01-18 18:25:22,E10,141.9
1090,2020-01-18 18:40:15,E10,135.9
18163,2020-01-18 19:33:59,E10,141.9
18163,2020-01-18 19:59:02,E10,131.9
1090,2020-01-18 22:52:36,E10,140.9
18163,2020-01-19 00:46:24,E10,141.9
1090,2020-01-19 14:31:55,E10,138.9
274,2020-01-19 15:58:47,E10,152.9
675,2020-01-19 16:31:14,E10,152.9
1090,2020-01-19 16:59:45,E10,133.9
18163,2020-01-19 18:01:58,E10,131.9
1090,2020-01-19 21:55:08,E10,138.9
18163,2020-01-19 22:08:27,E10,141.9
1090,2020-01-20 07:54:31,E10,137.9
1090,2020-01-20 15:57:22,E10,136.9
1090,2020-01-20 17:57:46,E10,127.9
18163,2020-01-20 20:00:01,E10,131.9
1090,2020-01-20 22:43:51,E10,136.9
1090,2020-01-21 05:52:34,E10,135.9
18163,2020-01-21 06:58:30,E10,141.9
675,2020-01-21 08:31:15,E10,151.9
274,2020-01-21 09:11:31,E10,151.9
675,2020-01-21 18:04:07,E10,150.9
1090,2020-01-21 18:46:36,E10,130.9
18163,2020-01-21 20:00:21,E10,136.9
1090,2020-01-21 22:56:25,E10,135.9
1090,2020-01-22 06:11:00,E10,135.5
18163,2020-01-22 06:41:59,E10,141.9
274,2020-01-22 08:10:56,E10,141.9
17798,2020-01-22 09:09:18,E10,141.7
18163,2020-01-22 09:28:49,E10,141.7
17109,2020-01-22 09:39:38,E10,135.9
675,2020-01-22 09:46:14,E10,145.7
18163,2020-01-22 10:07:57,E10,139.9
18163,2020-01-22 10:23:25,E10,135.7
274,2020-01-22 10:54:54,E10,139.9
675,2020-01-22 12:02:05,E10,139.9
17798,2020-01-22 12:43:31,E10,135.7
18163,2020-01-22 13:02:37,E10,135.7
274,2020-01-22 15:16:57,E10,137.9
1090,2020-01-22 15:27:12,E10,134.5
675,2020-01-22 16:19:12,E10,137.9
274,2020-01-22 16:28:58,E10,135.9
675,2020-01-22 17:19:07,E10,135.9
274,2020-01-22 17:45:00,E10,134.9
675,2020-01-22 18:16:42,E10,134.9
18163,2020-01-22 19:18:28,E10,134.9
1090,2020-01-22 19:28:28,E10,129.5
17798,2020-01-22 19:39:40,E10,134.9
18163,2020-01-22 20:03:31,E10,129.7
1090,2020-01-22 22:51:39,E10,134.5
274,2020-01-23 04:14:27,E10,134.5
675,2020-01-23 05:19:06,E10,134.5
18163,2020-01-23 06:05:06,E10,134.7
675,2020-01-23 07:46:12,E10,133.9
274,2020-01-23 08:17:18,E10,133.9
18163,2020-01-23 08:26:42,E10,133.9
18163,2020-01-23 08:27:39,E10,133.9
17798,2020-01-23 08:28:17,E10,133.9
675,2020-01-23 09:49:02,E10,132.9
274,2020-01-23 10:19:21,E10,132.9
18163,2020-01-23 10:32:59,E10,132.9
17109,2020-01-23 10:45:32,E10,132.9
18163,2020-01-23 10:56:30,E10,132.9
675,2020-01-23 11:46:12,E10,131.9
274,2020-01-23 12:11:33,E10,131.9
18163,2020-01-23 12:46:42,E10,131.9
18163,2020-01-23 13:01:43,E10,131.9
17798,2020-01-23 13:31:40,E10,131.9
675,2020-01-23 13:34:03,E10,130.9
274,2020-01-23 14:11:57,E10,130.9
17798,2020-01-23 14:13:20,E10,130.9
18163,2020-01-23 15:28:43,E10,130.9
18163,2020-01-23 17:20:05,E10,130.9
1090,2020-01-23 18:15:45,E10,129.5
18163,2020-01-23 20:00:43,E10,125.9
17109,2020-01-23 21:07:14,E10,129.9
274,2020-01-23 21:44:29,E10,129.9
1090,2020-01-23 22:49:20,E10,134.5
18163,2020-01-23 23:49:35,E10,130.9
675,2020-01-24 05:01:28,E10,129.9
1090,2020-01-24 05:49:47,E10,133.5
18163,2020-01-24 07:17:20,E10,129.9
17798,2020-01-24 07:19:02,E10,129.9
675,2020-01-24 07:46:13,E10,128.9
17798,2020-01-24 08:03:39,E10,128.9
274,2020-01-24 08:08:33,E10,128.9
18163,2020-01-24 08:13:12,E10,128.9
18163,2020-01-24 08:22:00,E10,128.9
675,2020-01-24 10:01:15,E10,127.9
274,2020-01-24 10:26:44,E10,127.9
18163,2020-01-24 10:53:42,E10,127.9
18163,2020-01-24 10:54:13,E10,127.9
17798,2020-01-24 11:36:24,E10,127.9
1090,2020-01-24 11:47:45,E10,133.3
1090,2020-01-24 12:03:37,E10,124.9
675,2020-01-24 12:04:06,E10,126.9
274,2020-01-24 12:38:47,E10,126.9
18163,2020-01-24 12:56:18,E10,126.9
17109,2020-01-24 13:18:20,E10,126.9
17798,2020-01-24 13:25:45,E10,126.9
18163,2020-01-24 14:21:22,E10,126.9
1090,2020-01-24 15:02:03,E10,133.3
1090,2020-01-24 18:27:32,E10,128.3
18163,2020-01-24 19:59:05,E10,121.9
1090,2020-01-24 22:47:34,E10,133.3
18163,2020-01-25 00:23:51,E10,126.9
675,2020-01-25 07:49:04,E10,125.9
1090,2020-01-25 09:00:24,E10,132.5
17798,2020-01-25 09:24:31,E10,125.9
18163,2020-01-25 10:51:47,E10,125.9
1090,2020-01-25 13:33:10,E10,132.3
18163,2020-01-25 13:49:41,E10,125.9
17109,2020-01-25 14:56:17,E10,125.9
274,2020-01-25 15:32:29,E10,125.9
1090,2020-01-25 16:50:59,E10,131.9
1090,2020-01-25 17:30:39,E10,126.9
18163,2020-01-25 19:59:02,E10,115.9
1090,2020-01-25 22:48:09,E10,131.9
18163,2020-01-26 03:37:28,E10,125.9
1090,2020-01-26 08:18:38,E10,131.5
1090,2020-01-26 10:59:56,E10,129.5
1090,2020-01-26 16:39:02,E10,124.5
18163,2020-01-26 17:55:32,E10,115.9
1090,2020-01-26 21:43:09,E10,129.5
18163,2020-01-27 06:58:55,E10,125.9
1090,2020-01-27 15:46:05,E10,124.5
18163,2020-01-27 19:54:34,E10,115.9
1090,2020-01-27 21:49:24,E10,129.5
1090,2020-01-28 05:49:36,E10,128.5
18163,2020-01-28 06:14:58,E10,125.9
1090,2020-01-28 10:45:13,E10,127.7
1090,2020-01-28 17:48:47,E10,122.7
18163,2020-01-28 20:02:15,E10,120.9
1090,2020-01-28 22:42:09,E10,127.7
18163,2020-01-29 06:52:38,E10,125.9
1090,2020-01-29 17:41:55,E10,122.7
18163,2020-01-29 20:01:43,E10,120.9
1090,2020-01-29 22:49:17,E10,127.7
675,2020-01-30 07:31:11,E10,124.9
18163,2020-01-30 07:49:56,E10,125.9
18163,2020-01-30 09:07:13,E10,124.9
1090,2020-01-30 12:02:19,E10,126.3
1090,2020-01-30 18:14:51,E10,121.3
18163,2020-01-30 20:00:44,E10,120.9
17798,2020-01-30 22:07:41,E10,124.9
18163,2020-01-30 22:14:07,E10,124.9
1090,2020-01-30 22:43:38,E10,126.3
274,2020-01-31 07:38:59,E10,124.9
17109,2020-01-31 09:04:50,E10,124.9
675,2020-01-31 09:16:12,E10,123.9
18163,2020-01-31 11:14:21,E10,123.9
17798,2020-01-31 12:54:15,E10,123.9
274,2020-01-31 13:02:33,E10,123.9
1090,2020-01-31 13:12:10,E10,125.5
18163,2020-01-31 13:36:15,E10,123.9
675,2020-01-31 14:16:15,E10,122.9
1090,2020-01-31 17:55:18,E10,120.5
17798,2020-01-31 18:10:03,E10,122.9
18163,2020-01-31 18:19:12,E10,122.9
18163,2020-01-31 20:00:59,E10,118.9
1090,2020-01-31 22:47:42,E10,125.5
1090,2020-07-01 06:44:27,E10,104.7
675,2020-07-01 07:16:13,E10,110.9
18163,2020-07-01 18:04:40,E10,105.9
274,2020-07-01 18:05:33,E10,110.4
17798,2020-07-01 18:15:32,E10,109.9
1090,2020-07-01 18:26:19,E10,99.7
18163,2020-07-01 22:11:08,E10,109.9
1090,2020-07-01 22:46:56,E10,104.7
675,2020-07-02 07:01:16,E10,109.9
274,2020-07-02 07:32:40,E10,109.9
18163,2020-07-02 08:36:01,E10,109.9
274,2020-07-02 10:04:48,E10,108.9
17798,2020-07-02 10:25:47,E10,108.7
18163,2020-07-02 11:06:24,E10,108.7
675,2020-07-02 11:46:14,E10,108.9
274,2020-07-02 12:01:45,E10,108.7
18163,2020-07-02 12:24:18,E10,108.7
675,2020-07-02 14:16:14,E10,107.9
274,2020-07-02 14:44:39,E10,107.9
18163,2020-07-02 14:45:18,E10,107.9
18163,2020-07-02 14:46:56,E10,107.9
17798,2020-07-02 17:22:09,E10,107.9
18163,2020-07-02 18:03:40,E10,102.9
1090,2020-07-02 18:17:00,E10,99.7
18163,2020-07-02 21:08:23,E10,107.9
1090,2020-07-02 22:56:52,E10,104.7
274,2020-07-03 08:57:32,E10,106.7
18163,2020-07-03 10:09:46,E10,106.9
18163,2020-07-03 10:11:07,E10,106.9
17798,2020-07-03 10:55:02,E10,106.9
274,2020-07-03 11:57:22,E10,105.9
18163,2020-07-03 13:03:47,E10,105.9
17798,2020-07-03 13:04:02,E10,105.9
18163,2020-07-03 13:26:04,E10,105.9
675,2020-07-03 13:46:23,E10,106.9
675,2020-07-03 16:31:20,E10,105.9
675,2020-07-03 16:32:40,E10,106.9
675,2020-07-03 16:41:58,E10,105.9
274,2020-07-03 18:00:34,E10,105.4
18163,2020-07-03 18:00:35,E10,101.9
1090,2020-07-03 18:17:45,E10,99.7
274,2020-07-03 19:00:35,E10,105.2
18163,2020-07-03 22:03:07,E10,105.4
1090,2020-07-03 22:43:48,E10,104.7
17798,2020-07-04 03:39:44,E10,105.4
18163,2020-07-04 09:46:44,E10,105.4
17798,2020-07-04 12:06:39,E10,105.2
274,2020-07-04 14:00:47,E10,104.9
17798,2020-07-04 14:45:54,E10,104.9
18163,2020-07-04 15:02:07,E10,104.9
18163,2020-07-04 15:40:50,E10,104.9
675,2020-07-04 15:46:13,E10,104.9
18163,2020-07-04 18:00:54,E10,94.9
1090,2020-07-04 18:16:51,E10,99.7
18163,2020-07-04 22:38:36,E10,104.9
1090,2020-07-04 23:00:02,E10,104.7
1090,2020-07-05 08:56:31,E10,103.3
274,2020-07-05 11:08:38,E10,104.7
274,2020-07-05 17:28:58,E10,102.9
18163,2020-07-05 18:01:25,E10,94.9
1090,2020-07-05 18:16:18,E10,98.3
18163,2020-07-05 20:14:39,E10,102.9
17798,2020-07-05 20:42:18,E10,102.9
1090,2020-07-05 21:49:27,E10,103.3
18163,2020-07-05 23:16:30,E10,104.9
18163,2020-07-06 04:47:15,E10,102.9
675,2020-07-06 07:01:14,E10,102.9
17109,2020-07-06 08:33:32,E10,102.9
1090,2020-07-06 08:46:42,E10,102.7
1090,2020-07-06 15:55:23,E10,101.7
274,2020-07-06 17:59:14,E10,102.4
1090,2020-07-06 18:03:28,E10,96.7
18163,2020-07-06 19:01:41,E10,92.9
18163,2020-07-06 22:27:38,E10,102.9
1090,2020-07-06 22:54:53,E10,101.7
17798,2020-07-07 10:57:16,E10,102.4
18163,2020-07-07 11:13:55,E10,102.4
18163,2020-07-07 14:21:33,E10,102.4
1090,2020-07-07 18:05:02,E10,96.7
18163,2020-07-07 19:00:44,E10,97.4
18163,2020-07-07 23:43:36,E10,102.4
1090,2020-07-08 05:47:06,E10,101.7
1090,2020-07-08 06:04:03,E10,99.3
675,2020-07-08 09:49:01,E10,102.4
1090,2020-07-08 18:05:37,E10,94.3
18163,2020-07-08 19:00:32,E10,97.4
1090,2020-07-08 22:55:30,E10,99.3
18163,2020-07-08 23:13:42,E10,102.4
1090,2020-07-09 18:12:34,E10,94.3
18163,2020-07-09 19:01:07,E10,97.4
1090,2020-07-09 22:58:43,E10,99.3
18163,2020-07-10 01:12:07,E10,102.4
1090,2020-07-10 18:00:23,E10,94.3
18163,2020-07-10 19:00:10,E10,97.4
18163,2020-07-10 22:17:17,E10,102.4
1090,2020-07-10 22:50:33,E10,99.3
1090,2020-07-11 18:07:46,E10,94.3
18163,2020-07-11 19:12:58,E10,97.4
1090,2020-07-11 22:48:11,E10,99.3
18163,2020-07-11 22:48:42,E10,102.4
1090,2020-07-12 18:00:50,E10,94.3
18163,2020-07-12 18:56:08,E10,97.4
1090,2020-07-12 21:54:04,E10,99.3
18163,2020-07-12 23:29:51,E10,102.4
1090,2020-07-13 15:10:07,E10,99.3
1090,2020-07-13 16:31:26,E10,99.3
1090,2020-07-13 18:18:06,E10,94.3
18163,2020-07-13 19:15:30,E10,97.4
1090,2020-07-13 22:44:46,E10,99.3
18163,2020-07-13 23:16:54,E10,102.4
1090,2020-07-14 07:41:42,E10,99.3
1090,2020-07-14 16:21:52,E10,99.3
1090,2020-07-14 17:33:03,E10,94.3
18163,2020-07-14 19:07:46,E10,97.4
18163,2020-07-14 23:39:10,E10,102.4
1090,2020-07-15 05:52:11,E10,99.3
1090,2020-07-15 18:15:35,E10,94.3
18163,2020-07-15 19:12:06,E10,97.4
18163,2020-07-15 19:15:59,E10,102.4
1090,2020-07-15 22:46:02,E10,99.3
18163,2020-07-16 04:41:24,E10,102.4
1090,2020-07-16 18:13:09,E10,94.3
18163,2020-07-16 18:59:50,E10,97.4
1090,2020-07-16 23:00:21,E10,99.3
18163,2020-07-16 23:58:33,E10,102.4
274,2020-07-17 17:25:24,E10,143.9
18163,2020-07-17 18:58:28,E10,97.4
18163,2020-07-17 22:52:23,E10,102.4
17109,2020-07-18 08:12:59,E10,133.9
675,2020-07-18 11:46:11,E10,143.9
18163,2020-07-18 13:30:47,E10,109.9
17798,2020-07-18 13:45:53,E10,109.9
18163,2020-07-18 18:02:43,E10,109.9
18163,2020-07-18 19:03:54,E10,104.9
18163,2020-07-19 01:04:53,E10,109.9
1090,2020-07-19 07:37:05,E10,103.9
1090,2020-07-19 12:28:26,E10,112.9
18163,2020-07-19 15:08:29,E10,133.9
17798,2020-07-19 15:28:02,E10,133.9
18163,2020-07-19 16:04:39,E10,133.9
1090,2020-07-20 07:21:37,E10,115.9
1090,2020-07-20 16:21:53,E10,125.7
1090,2020-07-20 18:17:51,E10,120.7
18163,2020-07-20 18:59:15,E10,128.9
18163,2020-07-20 22:09:48,E10,133.9
1090,2020-07-20 22:50:12,E10,125.7
17109,2020-07-21 11:06:56,E10,125.9
18163,2020-07-21 11:47:12,E10,117.9
17798,2020-07-21 12:53:51,E10,125.9
18163,2020-07-21 13:02:50,E10,125.9
1090,2020-07-21 17:56:06,E10,120.7
18163,2020-07-21 19:00:00,E10,112.9
18163,2020-07-21 21:59:59,E10,117.9
1090,2020-07-21 23:08:12,E10,125.7
17109,2020-07-22 17:04:58,E10,119.9
274,2020-07-22 17:56:39,E10,143.4
1090,2020-07-22 17:59:12,E10,120.7
18163,2020-07-22 19:00:07,E10,112.9
17798,2020-07-22 21:39:36,E10,119.9
1090,2020-07-22 22:39:39,E10,125.7
18163,2020-07-22 22:53:50,E10,119.9
18163,2020-07-22 23:52:06,E10,117.9
1090,2020-07-23 06:07:01,E10,119.7
274,2020-07-23 07:24:43,E10,139.9
274,2020-07-23 13:08:48,E10,137.9
274,2020-07-23 15:08:37,E10,136.9
675,2020-07-23 15:31:20,E10,138.9
274,2020-07-23 17:24:43,E10,136.4
1090,2020-07-23 18:15:37,E10,114.7
18163,2020-07-23 19:00:54,E10,112.9
18163,2020-07-24 04:33:21,E10,117.9
1090,2020-07-24 04:38:15,E10,119.7
675,2020-07-24 05:01:16,E10,136.9
675,2020-07-24 05:01:37,E10,138.9
675,2020-07-24 05:12:55,E10,136.9
675,2020-07-24 12:01:19,E10,135.9
274,2020-07-24 12:32:38,E10,135.9
675,2020-07-24 18:16:16,E10,133.9
18163,2020-07-24 19:01:31,E10,112.9
1090,2020-07-24 19:21:40,E10,114.7
1090,2020-07-24 22:45:53,E10,119.7
274,2020-07-25 03:36:44,E10,133.9
18163,2020-07-25 03:54:22,E10,117.9
675,2020-07-25 14:31:14,E10,131.9
274,2020-07-25 15:17:12,E10,131.9
1090,2020-07-25 18:17:58,E10,114.7
18163,2020-07-25 19:11:16,E10,112.9
1090,2020-07-25 22:49:31,E10,119.7
18163,2020-07-25 22:53:59,E10,117.9
675,2020-07-26 15:31:12,E10,130.9
274,2020-07-26 16:14:01,E10,130.9
1090,2020-07-26 17:59:51,E10,114.7
18163,2020-07-26 19:05:14,E10,112.9
1090,2020-07-26 21:44:47,E10,119.7
18163,2020-07-26 21:51:49,E10,117.9
675,2020-07-27 10:16:12,E10,128.9
274,2020-07-27 10:57:47,E10,128.9
675,2020-07-27 15:46:18,E10,127.9
274,2020-07-27 17:08:47,E10,119.9
1090,2020-07-27 18:20:35,E10,114.7
18163,2020-07-27 19:00:43,E10,112.9
18163,2020-07-27 23:11:25,E10,117.9
17109,2020-07-28 12:59:27,E10,115.9
18163,2020-07-28 13:27:13,E10,115.9
17798,2020-07-28 13:44:05,E10,115.9
18163,2020-07-28 13:58:54,E10,115.9
1090,2020-07-28 18:03:15,E10,114.7
274,2020-07-28 18:20:48,E10,115.9
18163,2020-07-28 19:00:08,E10,110.9
18163,2020-07-28 22:10:20,E10,115.9
1090,2020-07-28 22:58:57,E10,119.7
675,2020-07-29 18:01:17,E10,125.9
1090,2020-07-29 18:15:04,E10,114.7
18163,2020-07-29 19:04:07,E10,110.9
1090,2020-07-29 22:43:29,E10,119.7
18163,2020-07-29 23:17:04,E10,115.9
1090,2020-07-30 05:54:41,E10,119.1
1090,2020-07-30 13:49:57,E10,118.9
675,2020-07-30 18:01:18,E10,123.9
18163,2020-07-30 19:05:34,E10,110.9
1090,2020-07-30 19:45:59,E10,113.9
18163,2020-07-30 22:11:52,E10,115.9
1090,2020-07-30 22:54:40,E10,118.9
1090,2020-07-31 06:18:37,E10,115.7
675,2020-07-31 10:31:16,E10,121.9
675,2020-07-31 15:01:17,E10,120.9
1090,2020-07-31 18:21:16,E10,110.7
18163,2020-07-31 19:01:46,E10,110.9
18163,2020-07-31 22:19:03,E10,115.9
1090,2020-07-31 22:40:52,E10,115.7
18163,2021-05-01 07:54:11,E10,130.9
1090,2021-05-01 08:02:01,E10,129.7
17798,2021-05-01 08:09:27,E10,129.9
18163,2021-05-01 09:16:32,E10,129.9
274,2021-05-01 10:25:24,E10,129.9
18163,2021-05-01 14:48:24,E10,129.9
675,2021-05-01 15:05:18,E10,129.9
274,2021-05-01 16:48:39,E10,129.5
18163,2021-05-01 18:59:46,E10,124.9
1090,2021-05-01 19:28:12,E10,124.7
18163,2021-05-02 00:45:49,E10,129.9
1090,2021-05-02 05:22:32,E10,129.7
1090,2021-05-02 08:27:13,E10,127.7
18163,2021-05-02 08:35:38,E10,128.9
17798,2021-05-02 08:40:53,E10,128.9
1090,2021-05-02 18:33:40,E10,122.7
274,2021-05-02 18:49:25,E10,127.9
18163,2021-05-02 18:50:51,E10,124.9
274,2021-05-02 20:32:45,E10,127.7
18163,2021-05-02 22:38:13,E10,129.9
1090,2021-05-03 03:46:27,E10,127.7
274,2021-05-03 07:17:12,E10,127.9
17798,2021-05-03 08:13:32,E10,127.5
18163,2021-05-03 08:15:37,E10,127.5
1090,2021-05-03 08:16:29,E10,126.9
274,2021-05-03 08:48:30,E10,127.7
18163,2021-05-03 09:02:23,E10,127.5
17109,2021-05-03 10:15:31,E10,126.9
274,2021-05-03 10:52:29,E10,127.5
17798,2021-05-03 11:04:52,E10,126.9
18163,2021-05-03 11:06:34,E10,126.9
675,2021-05-03 13:21:30,E10,127.5
18163,2021-05-03 15:05:28,E10,126.7
18163,2021-05-03 18:57:00,E10,121.7
1090,2021-05-03 19:05:59,E10,121.9
274,2021-05-03 20:21:58,E10,127.4
1090,2021-05-03 22:31:04,E10,126.9
18163,2021-05-04 00:11:21,E10,126.7
1090,2021-05-04 06:15:21,E10,126.2
274,2021-05-04 08:52:26,E10,126.7
17798,2021-05-04 09:15:14,E10,125.9
18163,2021-05-04 09:18:38,E10,125.9
274,2021-05-04 10:24:25,E10,126.5
18163,2021-05-04 18:55:59,E10,121.7
18163,2021-05-05 00:20:50,E10,126.7
18163,2021-05-05 07:31:08,E10,125.5
675,2021-05-05 08:36:51,E10,126.5
274,2021-05-05 09:28:40,E10,125.9
675,2021-05-05 12:52:50,E10,125.9
18163,2021-05-05 18:55:04,E10,120.5
17109,2021-05-05 19:03:00,E10,125.9
1090,2021-05-05 19:03:47,E10,121.2
1090,2021-05-05 22:30:26,E10,126.2
274,2021-05-05 22:32:27,E10,125.4
18163,2021-05-06 00:14:12,E10,125.5
1090,2021-05-06 06:15:46,E10,124.9
17798,2021-05-06 08:16:13,E10,124.9
18163,2021-05-06 09:36:21,E10,124.9
18163,2021-05-06 17:44:34,E10,124.9
18163,2021-05-06 18:55:22,E10,119.9
1090,2021-05-06 19:06:28,E10,119.9
1090,2021-05-06 22:55:37,E10,124.9
18163,2021-05-07 07:41:41,E10,124.9
274,2021-05-07 10:48:33,E10,124.9
1090,2021-05-07 19:03:27,E10,119.9
18163,2021-05-07 19:06:58,E10,119.9
1090,2021-05-07 22:34:47,E10,124.9
18163,2021-05-08 01:26:53,E10,124.9
1090,2021-05-08 15:38:04,E10,123.9
18163,2021-05-08 18:42:50,E10,119.9
1090,2021-05-08 20:13:52,E10,118.9
18163,2021-05-09 01:30:44,E10,124.9
1090,2021-05-09 03:58:54,E10,123.9
1090,2021-05-09 19:07:05,E10,118.9
18163,2021-05-09 19:22:19,E10,119.9
18163,2021-05-09 21:13:17,E10,124.9
1090,2021-05-10 05:44:55,E10,123.9
274,2021-05-10 15:52:55,E10,124.4
17798,2021-05-10 16:04:59,E10,123.9
18163,2021-05-10 18:52:27,E10,119.9
1090,2021-05-10 19:01:58,E10,118.9
18163,2021-05-10 19:26:43,E10,123.9
675,2021-05-10 21:20:49,E10,124.4
1090,2021-05-10 22:29:58,E10,123.9
18163,2021-05-11 00:20:10,E10,124.9
17109,2021-05-11 16:09:01,E10,124.9
274,2021-05-11 16:56:34,E10,123.9
18163,2021-05-11 18:58:35,E10,119.9
18163,2021-05-12 00:10:04,E10,124.9
18163,2021-05-12 07:35:05,E10,123.9
1090,2021-05-12 07:43:29,E10,122.9
675,2021-05-12 11:08:40,E10,123.9
18163,2021-05-12 18:55:46,E10,118.9
1090,2021-05-12 20:00:29,E10,117.9
1090,2021-05-12 22:24:07,E10,122.9
18163,2021-05-13 04:11:52,E10,123.9
18163,2021-05-13 19:05:03,E10,118.9
18163,2021-05-14 04:17:17,E10,123.9
274,2021-05-14 14:52:33,E10,124.4
274,2021-05-14 18:24:46,E10,123.9
18163,2021-05-14 18:54:03,E10,118.9
18163,2021-05-15 01:23:54,E10,123.9
18163,2021-05-15 18:52:59,E10,118.9
1090,2021-05-15 21:38:50,E10,117.9
18163,2021-05-16 01:21:04,E10,123.9
1090,2021-05-16 07:15:32,E10,122.9
18163,2021-05-16 19:02:43,E10,118.9
1090,2021-05-16 20:07:05,E10,117.9
18163,2021-05-16 23:58:03,E10,123.9
1090,2021-05-17 03:27:53,E10,122.9
18163,2021-05-17 18:55:49,E10,118.9
18163,2021-05-17 23:59:25,E10,123.9
274,2021-05-18 12:21:24,E10,124.4
274,2021-05-18 12:53:15,E10,123.9
18163,2021-05-18 18:58:54,E10,118.9
18163,2021-05-19 00:44:14,E10,123.9
18163,2021-05-19 18:55:33,E10,118.9
18163,2021-05-20 00:07:17,E10,123.9
274,2021-05-20 15:12:56,E10,123.7
18163,2021-05-20 19:03:05,E10,118.9
18163,2021-05-21 00:13:16,E10,123.9
